booking_id,passenger_id,flight_id,booking_date,seat_class,booking_status
BK02760,PS00498,FL0120,2026-07-15 09:57:00,Business,Pending
BK02761,PS00650,FL0112,2026-04-27 07:16:00,Economy,Confirmed
BK02762,PS00367,FL0131,2026-07-13 17:22:00,Economy,Confirmed
BK02763,PS00384,FL0197,2026-07-08 21:29:00,Economy,Confirmed
BK02764,PS00630,FL0155,2026-04-25 02:26:00,Economy,Confirmed
BK02765,PS00887,FL0065,2026-06-26 09:08:00,Business,Confirmed
BK02766,PS00591,FL0018,2026-06-30 12:17:00,Economy,Confirmed
BK02767,PS00254,FL0151,2026-05-25 09:53:00,Economy,Confirmed
BK02768,PS00621,FL0157,2026-04-21 07:48:00,Economy,Cancelled
BK02769,PS00513,FL0069,2026-07-25 19:41:00,Economy,Confirmed
BK02770,PS00493,FL0064,2026-06-22 21:28:00,Economy,Confirmed
BK02771,PS00467,FL0109,2026-06-13 12:40:00,Economy,Confirmed
BK02772,PS00631,FL0080,2026-06-05 15:20:00,Economy,Confirmed
BK02773,PS00638,FL0092,2026-07-21 05:58:00,Premium Economy,Confirmed
BK02774,PS00737,FL0097,2026-05-03 02:43:00,Business,Confirmed
BK02775,PS00580,FL0152,2026-06-08 20:30:00,Economy,Confirmed
BK02776,PS00788,FL0192,2026-06-09 01:08:00,Business,Confirmed
BK02777,PS00610,FL0066,2026-06-05 11:58:00,Business,Confirmed
BK02778,PS00276,FL0093,2026-07-30 04:38:00,Economy,Confirmed
BK02779,PS00036,FL0049,2026-07-03 22:38:00,Economy,Confirmed
BK02780,PS00707,FL0065,2026-06-16 09:08:00,Economy,Confirmed
BK02781,PS00894,FL0014,2026-04-30 20:19:00,Economy,Pending
BK02782,PS00384,FL0157,2026-06-10 07:48:00,Economy,Confirmed
BK02783,PS00633,FL0087,2026-06-01 11:44:00,Premium Economy,Pending
BK02784,PS00124,FL0088,2026-05-30 20:23:00,Economy,Confirmed
BK02785,PS00931,FL0042,2026-07-19 11:09:00,Economy,Confirmed
BK02786,PS00508,FL0132,2026-07-26 04:23:00,Premium Economy,Confirmed
BK02787,PS00575,FL0119,2026-04-27 21:39:00,Economy,Confirmed
BK02788,PS00141,FL0114,2026-08-13 10:17:00,Economy,Confirmed
BK02789,PS00516,FL0089,2026-07-12 02:43:00,Economy,Confirmed
BK02790,PS00144,FL0162,2026-06-11 03:58:00,Business,Confirmed
BK02791,PS00226,FL0103,2026-07-16 05:06:00,Economy,Confirmed
BK02792,PS00369,FL0012,2026-07-17 00:34:00,Economy,Confirmed
BK02793,PS00844,FL0003,2026-05-28 23:49:00,Economy,Pending
BK02794,PS00817,FL0043,2026-04-29 18:47:00,Economy,Cancelled
BK02795,PS00893,FL0106,2026-06-08 05:43:00,Economy,Pending
BK02796,PS00091,FL0116,2026-07-19 20:26:00,Business,Confirmed
BK02797,PS00084,FL0022,2026-05-22 08:35:00,Economy,Confirmed
BK02798,PS00057,FL0068,2026-05-28 12:55:00,Economy,Pending
BK02799,PS00055,FL0084,2026-08-05 21:27:00,Premium Economy,Confirmed
BK02800,PS00711,FL0172,2026-05-04 19:34:00,Economy,Confirmed
BK02801,PS00828,FL0079,2026-05-05 06:37:00,Economy,Confirmed
BK02802,PS00253,FL0054,2026-07-28 02:06:00,Premium Economy,Pending
BK02803,PS00376,FL0013,2026-07-16 04:42:00,Business,Confirmed
BK02804,PS00566,FL0037,2026-06-18 06:58:00,Economy,Confirmed
BK02805,PS00258,FL0097,2026-06-01 02:43:00,Economy,Confirmed
BK02806,PS00954,FL0152,2026-06-07 20:30:00,Economy,Confirmed
BK02807,PS00696,FL0025,2026-07-05 12:25:00,Economy,Confirmed
BK02808,PS00142,FL0143,2026-05-26 11:04:00,Economy,Confirmed
BK02809,PS00841,FL0113,2026-05-31 17:52:00,Business,Confirmed
BK02810,PS00516,FL0068,2026-08-09 12:55:00,Business,Confirmed
BK02811,PS00193,FL0067,2026-08-11 07:45:00,Premium Economy,Confirmed
BK02812,PS00292,FL0051,2026-08-10 12:34:00,Economy,Confirmed
BK02813,PS00129,FL0013,2026-07-14 04:42:00,Business,Confirmed
BK02814,PS00554,FL0172,2026-07-29 19:34:00,Economy,Confirmed
BK02815,PS00635,FL0184,2026-07-08 17:10:00,First,Confirmed
BK02816,PS00721,FL0086,2026-06-28 09:13:00,Economy,Confirmed
BK02817,PS00153,FL0161,2026-06-24 02:19:00,Economy,Confirmed
BK02818,PS00586,FL0090,2026-07-10 15:56:00,Economy,Confirmed
BK02819,PS00579,FL0067,2026-06-03 07:45:00,Economy,Confirmed
BK02820,PS00723,FL0172,2026-05-04 19:34:00,Economy,Confirmed
BK02821,PS00093,FL0184,2026-08-07 17:10:00,Economy,Pending
BK02822,PS00986,FL0019,2026-05-26 12:37:00,Economy,Cancelled
BK02823,PS00112,FL0118,2026-08-20 07:09:00,Economy,Confirmed
BK02824,PS00183,FL0019,2026-06-06 12:37:00,Economy,Confirmed
BK02825,PS00004,FL0118,2026-07-27 07:09:00,Economy,Confirmed
BK02826,PS00147,FL0046,2026-06-29 08:50:00,First,Confirmed
BK02827,PS00432,FL0130,2026-07-02 20:06:00,Economy,Confirmed
BK02828,PS00167,FL0143,2026-07-01 11:04:00,Economy,Confirmed
BK02829,PS00137,FL0176,2026-07-01 00:03:00,Economy,Confirmed
BK02830,PS00504,FL0123,2026-06-16 22:04:00,Economy,Confirmed
BK02831,PS00927,FL0161,2026-06-03 02:19:00,Economy,Confirmed
BK02832,PS00046,FL0135,2026-04-24 14:31:00,First,Confirmed
BK02833,PS00498,FL0078,2026-05-31 03:40:00,Economy,Confirmed
BK02834,PS00881,FL0184,2026-08-05 17:10:00,Economy,Confirmed
BK02835,PS00496,FL0028,2026-05-02 14:58:00,Economy,Confirmed
BK02836,PS00576,FL0054,2026-08-06 02:06:00,Economy,Confirmed
BK02837,PS00728,FL0169,2026-07-22 03:25:00,Premium Economy,Confirmed
BK02838,PS00774,FL0052,2026-05-24 12:00:00,Economy,Pending
BK02839,PS00371,FL0081,2026-05-18 22:44:00,Economy,Confirmed
BK02840,PS00434,FL0116,2026-06-26 20:26:00,Economy,Confirmed
BK02841,PS00129,FL0109,2026-06-27 12:40:00,Economy,Confirmed
BK02842,PS00205,FL0104,2026-05-25 18:18:00,Premium Economy,Pending
BK02843,PS00448,FL0034,2026-07-09 08:39:00,Premium Economy,Cancelled
BK02844,PS00565,FL0110,2026-05-25 23:09:00,Economy,Confirmed
BK02845,PS00281,FL0141,2026-04-27 17:46:00,Economy,Confirmed
BK02846,PS00103,FL0068,2026-06-26 12:55:00,Premium Economy,Confirmed
BK02847,PS00576,FL0017,2026-08-22 23:37:00,Economy,Confirmed
BK02848,PS00532,FL0005,2026-08-18 20:50:00,Economy,Confirmed
BK02849,PS00168,FL0154,2026-07-12 09:17:00,Economy,Confirmed
BK02850,PS00476,FL0147,2026-06-28 11:35:00,Business,Confirmed
BK02851,PS00080,FL0152,2026-06-06 20:30:00,First,Confirmed
BK02852,PS00878,FL0186,2026-06-04 20:37:00,Premium Economy,Confirmed
BK02853,PS00064,FL0069,2026-07-21 19:41:00,Economy,Confirmed
BK02854,PS00362,FL0004,2026-07-09 20:30:00,First,Confirmed
BK02855,PS00452,FL0177,2026-08-19 13:39:00,First,Cancelled
BK02856,PS00964,FL0035,2026-07-27 06:28:00,Premium Economy,Confirmed
BK02857,PS00543,FL0053,2026-05-03 12:43:00,Economy,Confirmed
BK02858,PS00418,FL0152,2026-07-08 20:30:00,Economy,Confirmed
BK02859,PS00140,FL0119,2026-07-14 21:39:00,Economy,Confirmed
BK02860,PS00489,FL0046,2026-04-25 08:50:00,Economy,Confirmed
BK02861,PS00325,FL0071,2026-06-03 11:54:00,Economy,Confirmed
BK02862,PS00611,FL0171,2026-05-18 05:03:00,Economy,Pending
BK02863,PS00590,FL0035,2026-06-11 06:28:00,Economy,Confirmed
BK02864,PS00514,FL0015,2026-08-03 09:39:00,Economy,Confirmed
BK02865,PS00970,FL0152,2026-08-05 20:30:00,Economy,Cancelled
BK02866,PS00235,FL0135,2026-05-05 14:31:00,Economy,Pending
BK02867,PS00743,FL0094,2026-06-29 00:32:00,Business,Confirmed
BK02868,PS00669,FL0064,2026-08-10 21:28:00,Business,Confirmed
BK02869,PS00731,FL0152,2026-08-26 20:30:00,Economy,Confirmed
BK02870,PS00599,FL0100,2026-07-06 06:30:00,Economy,Cancelled
BK02871,PS00880,FL0129,2026-07-19 14:26:00,Economy,Confirmed
BK02872,PS00641,FL0008,2026-05-11 06:29:00,Premium Economy,Confirmed
BK02873,PS00620,FL0183,2026-04-18 04:35:00,Economy,Confirmed
BK02874,PS00467,FL0075,2026-05-26 02:47:00,Business,Confirmed
BK02875,PS00182,FL0142,2026-06-29 00:45:00,Economy,Confirmed
BK02876,PS00144,FL0015,2026-07-25 09:39:00,Premium Economy,Cancelled
BK02877,PS00840,FL0034,2026-05-02 08:39:00,Business,Confirmed
BK02878,PS00514,FL0169,2026-08-04 03:25:00,Economy,Confirmed
BK02879,PS00019,FL0029,2026-04-11 01:58:00,Economy,Confirmed
BK02880,PS00613,FL0160,2026-05-01 22:27:00,First,Confirmed
BK02881,PS00925,FL0176,2026-05-04 00:03:00,Economy,Confirmed
BK02882,PS00391,FL0010,2026-08-01 08:16:00,Economy,Confirmed
BK02883,PS00109,FL0078,2026-06-20 03:40:00,Economy,Confirmed
BK02884,PS00104,FL0055,2026-04-12 13:47:00,Economy,Confirmed
BK02885,PS00735,FL0013,2026-07-16 04:42:00,Premium Economy,Confirmed
BK02886,PS00820,FL0012,2026-07-31 00:34:00,Economy,Confirmed
BK02887,PS00118,FL0109,2026-07-22 12:40:00,Economy,Confirmed
BK02888,PS00334,FL0030,2026-05-25 02:37:00,Economy,Confirmed
BK02889,PS00852,FL0092,2026-08-16 05:58:00,Economy,Confirmed
BK02890,PS00683,FL0026,2026-04-07 15:06:00,Economy,Confirmed
BK02891,PS00528,FL0104,2026-04-13 18:18:00,Economy,Confirmed
BK02892,PS00208,FL0173,2026-04-16 08:02:00,Economy,Confirmed
BK02893,PS00516,FL0117,2026-06-05 18:39:00,Economy,Confirmed
BK02894,PS00580,FL0190,2026-06-18 03:45:00,Economy,Confirmed
BK02895,PS00465,FL0183,2026-07-02 04:35:00,Economy,Confirmed
BK02896,PS00991,FL0088,2026-04-25 20:23:00,Economy,Confirmed
BK02897,PS00547,FL0153,2026-06-27 05:35:00,Economy,Confirmed
BK02898,PS00273,FL0042,2026-06-02 11:09:00,Premium Economy,Confirmed
BK02899,PS00305,FL0140,2026-04-25 18:54:00,Economy,Confirmed
BK02900,PS00849,FL0166,2026-07-03 05:16:00,Economy,Confirmed
BK02901,PS00675,FL0080,2026-05-10 15:20:00,Premium Economy,Pending
BK02902,PS00072,FL0120,2026-05-22 09:57:00,Economy,Confirmed
BK02903,PS00259,FL0140,2026-04-19 18:54:00,Economy,Confirmed
BK02904,PS00624,FL0085,2026-05-16 10:09:00,Economy,Confirmed
BK02905,PS00730,FL0077,2026-07-29 00:26:00,Economy,Confirmed
BK02906,PS00585,FL0163,2026-07-16 00:58:00,Economy,Confirmed
BK02907,PS00830,FL0068,2026-04-26 12:55:00,Economy,Confirmed
BK02908,PS00503,FL0081,2026-07-01 22:44:00,Economy,Confirmed
BK02909,PS00192,FL0001,2026-07-31 03:57:00,Economy,Confirmed
BK02910,PS00470,FL0050,2026-08-01 20:22:00,Economy,Confirmed
BK02911,PS00954,FL0144,2026-06-17 13:04:00,Premium Economy,Confirmed
BK02912,PS00329,FL0076,2026-07-10 04:55:00,Economy,Confirmed
BK02913,PS00945,FL0072,2026-06-16 17:37:00,First,Confirmed
BK02914,PS00100,FL0114,2026-05-16 10:17:00,Business,Confirmed
BK02915,PS00225,FL0005,2026-07-08 20:50:00,First,Confirmed
BK02916,PS00900,FL0038,2026-08-05 19:43:00,Business,Confirmed
BK02917,PS00124,FL0159,2026-06-02 15:34:00,Economy,Confirmed
BK02918,PS00160,FL0159,2026-05-16 15:34:00,Economy,Confirmed
BK02919,PS00029,FL0138,2026-05-21 23:02:00,Economy,Pending
BK02920,PS00391,FL0014,2026-07-10 20:19:00,Economy,Confirmed
BK02921,PS00240,FL0105,2026-06-12 17:34:00,First,Confirmed
BK02922,PS00247,FL0159,2026-04-20 15:34:00,Economy,Confirmed
BK02923,PS00003,FL0183,2026-04-23 04:35:00,Economy,Confirmed
BK02924,PS00282,FL0086,2026-06-30 09:13:00,Economy,Confirmed
BK02925,PS00216,FL0131,2026-08-01 17:22:00,Economy,Confirmed
BK02926,PS00946,FL0005,2026-07-03 20:50:00,Economy,Confirmed
BK02927,PS00778,FL0083,2026-07-18 22:15:00,Economy,Confirmed
BK02928,PS00973,FL0160,2026-06-05 22:27:00,Economy,Confirmed
BK02929,PS00559,FL0093,2026-05-18 04:38:00,Economy,Confirmed
BK02930,PS00014,FL0150,2026-06-10 03:32:00,Economy,Confirmed
BK02931,PS00089,FL0065,2026-07-03 09:08:00,Premium Economy,Confirmed
BK02932,PS00949,FL0141,2026-05-18 17:46:00,Business,Pending
BK02933,PS00518,FL0154,2026-04-18 09:17:00,Business,Confirmed
BK02934,PS00157,FL0088,2026-05-27 20:23:00,First,Confirmed
BK02935,PS00318,FL0116,2026-06-15 20:26:00,Economy,Confirmed
BK02936,PS00895,FL0137,2026-07-18 10:49:00,Economy,Confirmed
BK02937,PS00243,FL0183,2026-04-27 04:35:00,Business,Confirmed
BK02938,PS00938,FL0197,2026-06-01 21:29:00,First,Cancelled
BK02939,PS00342,FL0042,2026-06-04 11:09:00,Economy,Confirmed
BK02940,PS00246,FL0134,2026-07-09 01:26:00,Economy,Confirmed
BK02941,PS00044,FL0092,2026-04-29 05:58:00,Business,Pending
BK02942,PS00902,FL0198,2026-06-19 04:24:00,Economy,Confirmed
BK02943,PS00237,FL0045,2026-07-05 16:07:00,Economy,Confirmed
BK02944,PS00954,FL0022,2026-07-23 08:35:00,Economy,Pending
BK02945,PS00408,FL0057,2026-06-08 16:50:00,Economy,Confirmed
BK02946,PS00776,FL0151,2026-05-10 09:53:00,Business,Confirmed
BK02947,PS00317,FL0137,2026-04-24 10:49:00,Economy,Pending
BK02948,PS00210,FL0054,2026-06-11 02:06:00,Economy,Confirmed
BK02949,PS00868,FL0144,2026-05-08 13:04:00,Economy,Confirmed
BK02950,PS00479,FL0005,2026-07-31 20:50:00,Economy,Confirmed
BK02951,PS00061,FL0142,2026-08-01 00:45:00,Economy,Confirmed
BK02952,PS00035,FL0023,2026-05-13 19:57:00,Economy,Confirmed
BK02953,PS00017,FL0171,2026-07-08 05:03:00,Economy,Confirmed
BK02954,PS00721,FL0080,2026-06-20 15:20:00,Economy,Pending
BK02955,PS00209,FL0194,2026-08-21 00:50:00,First,Confirmed
BK02956,PS00764,FL0125,2026-06-07 02:17:00,Economy,Confirmed
BK02957,PS00605,FL0171,2026-06-25 05:03:00,Economy,Confirmed
BK02958,PS00059,FL0054,2026-07-05 02:06:00,Economy,Confirmed
BK02959,PS00368,FL0059,2026-05-08 09:22:00,Economy,Confirmed
BK02960,PS00173,FL0084,2026-07-12 21:27:00,Economy,Confirmed
BK02961,PS00854,FL0068,2026-05-26 12:55:00,Economy,Confirmed
BK02962,PS00556,FL0086,2026-04-29 09:13:00,Economy,Pending
BK02963,PS00412,FL0141,2026-08-18 17:46:00,First,Confirmed
BK02964,PS00365,FL0152,2026-08-27 20:30:00,Business,Confirmed
BK02965,PS00760,FL0168,2026-05-08 22:45:00,Economy,Confirmed
BK02966,PS00492,FL0128,2026-07-27 15:49:00,Premium Economy,Confirmed
BK02967,PS00695,FL0162,2026-06-02 03:58:00,Premium Economy,Confirmed
BK02968,PS00087,FL0167,2026-07-01 14:12:00,Economy,Confirmed
BK02969,PS00095,FL0123,2026-05-07 22:04:00,Premium Economy,Confirmed
BK02970,PS00721,FL0098,2026-05-14 18:17:00,Economy,Confirmed
BK02971,PS00689,FL0129,2026-08-25 14:26:00,Economy,Confirmed
BK02972,PS00599,FL0136,2026-05-04 23:03:00,First,Confirmed
BK02973,PS00874,FL0078,2026-06-15 03:40:00,Economy,Confirmed
BK02974,PS00530,FL0069,2026-07-11 19:41:00,Economy,Confirmed
BK02975,PS00503,FL0134,2026-05-10 01:26:00,Economy,Confirmed
BK02976,PS00897,FL0021,2026-07-19 13:15:00,Economy,Confirmed
BK02977,PS00694,FL0158,2026-07-29 12:48:00,Business,Pending
BK02978,PS00146,FL0079,2026-07-14 06:37:00,Economy,Confirmed
BK02979,PS00725,FL0070,2026-06-21 23:15:00,Business,Confirmed
BK02980,PS00002,FL0023,2026-05-07 19:57:00,Premium Economy,Confirmed
BK02981,PS00063,FL0194,2026-07-05 00:50:00,Economy,Confirmed
BK02982,PS00343,FL0186,2026-05-31 20:37:00,Economy,Confirmed
BK02983,PS00997,FL0113,2026-08-01 17:52:00,Economy,Confirmed
BK02984,PS00344,FL0120,2026-05-30 09:57:00,Business,Confirmed
BK02985,PS00147,FL0160,2026-07-23 22:27:00,Economy,Confirmed
BK02986,PS00423,FL0028,2026-08-01 14:58:00,Economy,Confirmed
BK02987,PS00818,FL0029,2026-07-24 01:58:00,Economy,Confirmed
BK02988,PS01000,FL0145,2026-06-10 18:47:00,Economy,Confirmed
BK02989,PS00067,FL0149,2026-07-24 16:58:00,Economy,Pending
BK02990,PS00769,FL0103,2026-06-13 05:06:00,Economy,Confirmed
BK02991,PS00324,FL0104,2026-07-02 18:18:00,Economy,Confirmed
BK02992,PS00897,FL0070,2026-07-07 23:15:00,Economy,Confirmed
BK02993,PS00532,FL0195,2026-04-30 03:27:00,Economy,Pending
BK02994,PS00646,FL0073,2026-05-30 18:43:00,Economy,Confirmed
BK02995,PS00105,FL0085,2026-06-29 10:09:00,Economy,Confirmed
BK02996,PS00964,FL0163,2026-04-21 00:58:00,Premium Economy,Confirmed
BK02997,PS00554,FL0085,2026-04-24 10:09:00,Economy,Confirmed
BK02998,PS00086,FL0152,2026-07-07 20:30:00,Economy,Confirmed
BK02999,PS00780,FL0003,2026-07-01 23:49:00,Economy,Confirmed
BK03000,PS00911,FL0130,2026-05-24 20:06:00,Business,Confirmed
BK03001,PS00760,FL0173,2026-07-26 08:02:00,Economy,Confirmed
BK03002,PS00913,FL0125,2026-07-02 02:17:00,First,Confirmed
BK03003,PS00008,FL0109,2026-07-16 12:40:00,Economy,Confirmed
BK03004,PS00595,FL0085,2026-06-09 10:09:00,Economy,Pending
BK03005,PS00827,FL0158,2026-07-13 12:48:00,Business,Cancelled
BK03006,PS00101,FL0197,2026-08-13 21:29:00,Business,Confirmed
BK03007,PS00482,FL0101,2026-04-28 07:59:00,Economy,Confirmed
BK03008,PS00902,FL0154,2026-04-21 09:17:00,Economy,Confirmed
BK03009,PS00440,FL0114,2026-06-03 10:17:00,Economy,Confirmed
BK03010,PS00833,FL0183,2026-04-20 04:35:00,Economy,Confirmed
BK03011,PS00009,FL0063,2026-06-27 14:45:00,Economy,Pending
BK03012,PS00135,FL0108,2026-07-28 00:15:00,Economy,Cancelled
BK03013,PS00828,FL0089,2026-04-14 02:43:00,Economy,Confirmed
BK03014,PS00727,FL0020,2026-07-27 09:31:00,Business,Confirmed
BK03015,PS00134,FL0162,2026-08-16 03:58:00,Economy,Confirmed
BK03016,PS00940,FL0199,2026-06-25 15:57:00,Economy,Pending
BK03017,PS00156,FL0176,2026-06-12 00:03:00,Business,Confirmed
BK03018,PS00167,FL0143,2026-08-01 11:04:00,Business,Confirmed
BK03019,PS00049,FL0138,2026-07-09 23:02:00,Economy,Confirmed
BK03020,PS00255,FL0129,2026-07-11 14:26:00,Economy,Confirmed
BK03021,PS00488,FL0039,2026-07-24 16:07:00,Economy,Confirmed
BK03022,PS00014,FL0110,2026-06-16 23:09:00,Economy,Confirmed
BK03023,PS00296,FL0077,2026-07-13 00:26:00,Economy,Confirmed
BK03024,PS00990,FL0028,2026-05-13 14:58:00,Economy,Confirmed
BK03025,PS00066,FL0007,2026-04-23 21:02:00,Economy,Confirmed
BK03026,PS00124,FL0071,2026-05-03 11:54:00,Economy,Confirmed
BK03027,PS00625,FL0139,2026-05-05 13:10:00,Premium Economy,Confirmed
BK03028,PS00243,FL0036,2026-05-03 03:29:00,Economy,Confirmed
BK03029,PS00235,FL0158,2026-05-02 12:48:00,Economy,Confirmed
BK03030,PS00112,FL0021,2026-07-28 13:15:00,Premium Economy,Pending
BK03031,PS00352,FL0143,2026-04-30 11:04:00,Economy,Confirmed
BK03032,PS00902,FL0169,2026-07-08 03:25:00,Premium Economy,Confirmed
BK03033,PS00714,FL0013,2026-05-21 04:42:00,Economy,Cancelled
BK03034,PS00958,FL0033,2026-07-07 23:57:00,Economy,Confirmed
BK03035,PS00905,FL0200,2026-04-27 20:13:00,Economy,Confirmed
BK03036,PS00497,FL0004,2026-05-26 20:30:00,Economy,Confirmed
BK03037,PS00443,FL0154,2026-05-24 09:17:00,Business,Confirmed
BK03038,PS00606,FL0055,2026-07-07 13:47:00,Economy,Confirmed
BK03039,PS00198,FL0178,2026-06-17 05:45:00,Economy,Confirmed
BK03040,PS00596,FL0003,2026-05-11 23:49:00,Economy,Confirmed
BK03041,PS00058,FL0121,2026-06-30 12:40:00,Economy,Confirmed
BK03042,PS00383,FL0125,2026-07-05 02:17:00,Business,Confirmed
BK03043,PS00182,FL0196,2026-07-04 12:42:00,First,Confirmed
BK03044,PS00920,FL0067,2026-05-12 07:45:00,Business,Cancelled
BK03045,PS00150,FL0179,2026-06-01 05:24:00,Business,Confirmed
BK03046,PS00932,FL0026,2026-06-15 15:06:00,Business,Confirmed
BK03047,PS00852,FL0032,2026-07-05 17:00:00,Economy,Confirmed
BK03048,PS00132,FL0191,2026-07-24 11:28:00,Premium Economy,Pending
BK03049,PS00091,FL0184,2026-06-02 17:10:00,Economy,Confirmed
BK03050,PS00499,FL0006,2026-08-16 13:15:00,Economy,Confirmed
BK03051,PS00325,FL0165,2026-08-14 21:56:00,Business,Confirmed
BK03052,PS00269,FL0022,2026-07-18 08:35:00,Economy,Confirmed
BK03053,PS00791,FL0106,2026-05-19 05:43:00,Economy,Confirmed
BK03054,PS00513,FL0040,2026-05-02 19:26:00,Economy,Confirmed
BK03055,PS00404,FL0175,2026-07-13 21:09:00,Premium Economy,Confirmed
BK03056,PS00421,FL0010,2026-07-28 08:16:00,Premium Economy,Confirmed
BK03057,PS00513,FL0044,2026-07-16 17:08:00,Premium Economy,Confirmed
BK03058,PS00778,FL0183,2026-06-29 04:35:00,Business,Confirmed
BK03059,PS00559,FL0041,2026-06-07 18:59:00,Economy,Confirmed
BK03060,PS00502,FL0138,2026-08-08 23:02:00,Economy,Confirmed
BK03061,PS00567,FL0059,2026-06-07 09:22:00,Economy,Confirmed
BK03062,PS00483,FL0012,2026-05-30 00:34:00,Economy,Confirmed
BK03063,PS00051,FL0187,2026-04-16 08:25:00,Business,Confirmed
BK03064,PS00615,FL0153,2026-07-20 05:35:00,Economy,Confirmed
BK03065,PS00571,FL0001,2026-06-30 03:57:00,Economy,Confirmed
BK03066,PS00531,FL0097,2026-07-10 02:43:00,Economy,Confirmed
BK03067,PS00125,FL0128,2026-07-29 15:49:00,Economy,Confirmed
BK03068,PS00861,FL0089,2026-06-07 02:43:00,Economy,Pending
BK03069,PS00442,FL0080,2026-07-27 15:20:00,Economy,Confirmed
BK03070,PS00746,FL0133,2026-05-27 20:19:00,Business,Confirmed
BK03071,PS00468,FL0131,2026-06-14 17:22:00,Business,Confirmed
BK03072,PS00953,FL0028,2026-06-19 14:58:00,First,Confirmed
BK03073,PS00508,FL0016,2026-05-16 20:33:00,Premium Economy,Confirmed
BK03074,PS00234,FL0098,2026-07-14 18:17:00,Economy,Pending
BK03075,PS00482,FL0081,2026-05-15 22:44:00,First,Confirmed
BK03076,PS00499,FL0194,2026-05-24 00:50:00,Premium Economy,Confirmed
BK03077,PS00864,FL0188,2026-05-18 00:35:00,Economy,Confirmed
BK03078,PS00946,FL0025,2026-05-13 12:25:00,Economy,Confirmed
BK03079,PS00925,FL0193,2026-07-27 17:24:00,Economy,Confirmed
BK03080,PS00165,FL0186,2026-08-10 20:37:00,Business,Confirmed
BK03081,PS00531,FL0020,2026-05-04 09:31:00,Economy,Confirmed
BK03082,PS00745,FL0165,2026-05-13 21:56:00,Economy,Cancelled
BK03083,PS00617,FL0050,2026-05-29 20:22:00,Economy,Cancelled
BK03084,PS00450,FL0155,2026-06-25 02:26:00,Economy,Confirmed
BK03085,PS00934,FL0188,2026-07-25 00:35:00,Economy,Confirmed
BK03086,PS00935,FL0110,2026-08-20 23:09:00,Economy,Confirmed
BK03087,PS00595,FL0113,2026-04-28 17:52:00,Economy,Confirmed
BK03088,PS00216,FL0173,2026-06-18 08:02:00,Economy,Confirmed
BK03089,PS00391,FL0082,2026-05-25 08:26:00,Premium Economy,Confirmed
BK03090,PS00543,FL0108,2026-05-08 00:15:00,Economy,Confirmed
BK03091,PS00630,FL0101,2026-06-23 07:59:00,Economy,Confirmed
BK03092,PS00750,FL0117,2026-07-15 18:39:00,Economy,Confirmed
BK03093,PS00671,FL0061,2026-06-28 00:46:00,Business,Confirmed
BK03094,PS00509,FL0140,2026-06-08 18:54:00,Economy,Pending
BK03095,PS00723,FL0057,2026-05-19 16:50:00,Premium Economy,Pending
BK03096,PS00382,FL0014,2026-06-30 20:19:00,Economy,Confirmed
BK03097,PS00170,FL0029,2026-07-29 01:58:00,Economy,Confirmed
BK03098,PS00439,FL0065,2026-05-22 09:08:00,Economy,Confirmed
BK03099,PS00013,FL0182,2026-07-05 04:36:00,First,Confirmed
BK03100,PS00485,FL0155,2026-04-16 02:26:00,Economy,Confirmed
BK03101,PS00846,FL0081,2026-07-30 22:44:00,Premium Economy,Confirmed
BK03102,PS00130,FL0082,2026-07-19 08:26:00,Economy,Confirmed
BK03103,PS00337,FL0060,2026-05-29 18:02:00,Premium Economy,Confirmed
BK03104,PS00170,FL0004,2026-07-23 20:30:00,Economy,Confirmed
BK03105,PS00818,FL0001,2026-07-17 03:57:00,Business,Confirmed
BK03106,PS00975,FL0037,2026-07-03 06:58:00,Economy,Confirmed
BK03107,PS00623,FL0110,2026-07-13 23:09:00,First,Confirmed
BK03108,PS00683,FL0086,2026-05-14 09:13:00,Economy,Confirmed
BK03109,PS00689,FL0081,2026-07-24 22:44:00,Economy,Confirmed
BK03110,PS00449,FL0027,2026-06-11 12:01:00,Business,Pending
BK03111,PS00160,FL0119,2026-05-09 21:39:00,Economy,Cancelled
BK03112,PS00493,FL0105,2026-08-18 17:34:00,Economy,Confirmed
BK03113,PS00011,FL0181,2026-08-04 04:53:00,Economy,Confirmed
BK03114,PS00247,FL0077,2026-06-23 00:26:00,Economy,Confirmed
BK03115,PS00425,FL0111,2026-06-05 02:49:00,First,Pending
BK03116,PS00372,FL0167,2026-07-19 14:12:00,Business,Confirmed
BK03117,PS00186,FL0191,2026-05-28 11:28:00,Economy,Cancelled
BK03118,PS00534,FL0138,2026-06-14 23:02:00,Economy,Confirmed
BK03119,PS00872,FL0089,2026-04-16 02:43:00,Economy,Confirmed
BK03120,PS00334,FL0195,2026-06-12 03:27:00,Economy,Confirmed
BK03121,PS00630,FL0031,2026-06-19 21:40:00,Economy,Pending
